job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode
AI/Machine Learning Engineer (Python),Persol Career Tech Studio Vietnam,Ho Chi Minh,"AI, Python, GCP, AWS, Machine Learning, SQL",2025-10-04 03:27:16,https://itviec.com/it-jobs/ai-machine-learning-engineer-python-persol-career-tech-studio-vietnam-0556/content?job_index=19&locale=en&page=30,AI / Machine Learning Engineer,Hybrid (flexible between home and office),2025-10-17 03:47:23
Data Engineer (Mid/Sr),Everfit,Da Nang,"Data Engineer, Data Warehousing, AWS, Python, Databricks, ETL",2025-10-04 03:27:26,https://itviec.com/it-jobs/data-engineer-mid-sr-everfit-0523/content?job_index=0&locale=en&page=31,Data Engineer,At office,2025-10-17 03:47:23
Senior Mainframe Developer (DevOps/ Azure),FPT Software,Ha Noi - Ho Chi Minh - Da Nang,"DevOps, English, SQL, Cloud, Git, Azure",2025-10-04 03:27:28,https://itviec.com/it-jobs/senior-mainframe-developer-devops-azure-fpt-software-3157/content?job_index=1&locale=en&page=31,DevOps Engineer,At office,2025-10-17 03:47:23
Mid/Senior Backend Developer (Golang/Python/TypeScript),Công ty cổ phần mỹ phẩm quốc tế Thùy Dung (TDIC),Ha Noi,"Golang, SQL, TypeScript, Python",2025-10-04 03:27:30,https://itviec.com/it-jobs/mid-senior-backend-developer-golang-python-typescript-cong-ty-co-phan-my-pham-quoc-te-thuy-dung-tdic-4705/content?job_index=2&locale=en&page=31,Backend Developer,At office,2025-10-17 03:47:23
Frontend Engineer (ReactJS),Employment Hero,Ho Chi Minh,"ReactJS, English, TypeScript, JavaScript",2025-10-04 03:27:31,https://itviec.com/it-jobs/frontend-engineer-reactjs-employment-hero-3011/content?job_index=3&locale=en&page=31,Frontend Developer,Remote (don't have to come to the office),2025-10-17 03:47:23
[MINTROCKET] Unity Game Developer,NEXON DEV VINA,Ho Chi Minh,"Games, C#, Unity, English",2025-10-04 03:27:33,https://itviec.com/it-jobs/mintrocket-unity-game-developer-nexon-dev-vina-0123/content?job_index=4&locale=en&page=31,Game Developer,At office,2025-10-17 03:47:23
"PHP Developer *JP No.1 E-Commerce (Laravel, MySQL)",YRGLM Việt Nam,Ho Chi Minh,"PHP, Symfony, Jira, MySQL, HTML, Laravel",2025-10-04 03:27:35,https://itviec.com/it-jobs/php-developer-jp-no-1-e-commerce-laravel-mysql-yrglm-viet-nam-2711/content?job_index=5&locale=en&page=31,Backend Developer,Hybrid (flexible between home and office),2025-10-17 03:47:23
C++ Embedded Software Engineer (1 year Contractor),Bosch Global Software Technologies Company Limited,Ho Chi Minh,"C++, AUTOSAR, Embedded C, Embedded",2025-10-04 03:27:36,https://itviec.com/it-jobs/c-embedded-software-engineer-1-year-contractor-bosch-global-software-technologies-company-limited-1238/content?job_index=6&locale=en&page=31,Embedded Engineer,At office,2025-10-17 03:47:23
"Senior Embedded IoT Engineer (Firmware, C, C++)",ITR VN,Ho Chi Minh,"Embedded C, ARM Cortex, IoT Platforms, RTOS, Firmware, Embedded",2025-10-04 03:27:38,https://itviec.com/it-jobs/senior-embedded-iot-engineer-firmware-c-c-itr-vn-5948/content?job_index=7&locale=en&page=31,Enterprise Architect,At office,2025-10-17 03:47:23
IT Support Specialist,Zuhlke Engineering Vietnam,Ho Chi Minh,"IT Support, English, System Admin, macOS, Windows",2025-10-03 03:27:39,https://itviec.com/it-jobs/it-support-specialist-zuhlke-engineering-vietnam-1258/content?job_index=8&locale=en&page=31,IT Support,Hybrid (flexible between home and office),2025-10-17 03:47:23
"Project Manager (Java, Chinese, English, MySQL, SQL)",Công Ty TNHH Clever Creations Tech,Ho Chi Minh,"Java, Spring Boot, MySQL, Project Management, SQL, English",2025-10-03 03:27:41,https://itviec.com/it-jobs/project-manager-java-chinese-english-mysql-sql-cong-ty-tnhh-clever-creations-tech-1642/content?job_index=9&locale=en&page=31,Project Manager,At office,2025-10-17 03:47:23
Backend Developer (Python/ Odoo/ ERP/ CRM/ HRM),IZISOLUTION,Ha Noi,"Python, HRM / HCM, CRM, ERP, Odoo",2025-10-03 03:27:43,https://itviec.com/it-jobs/backend-developer-python-odoo-erp-crm-hrm-izisolution-5541/content?job_index=10&locale=en&page=31,Backend Developer,At office,2025-10-17 03:47:23
Senior AI Engineer,MB Life,Ha Noi,"Python, MLOps, Kubernetes, Docker, AWS, API",2025-10-03 03:27:44,https://itviec.com/it-jobs/senior-ai-engineer-mb-life-3802/content?job_index=11&locale=en&page=31,AI / Machine Learning Engineer,At office,2025-10-17 03:47:23
[Sign-on Bonus] Backend Engineer (Nodejs),Everfit,Da Nang,"NodeJS, PostgreSql, AWS, Kafka, MongoDB, ExpressJS",2025-10-03 03:27:46,https://itviec.com/it-jobs/backend-engineer-nodejs-everfit-1630/content?job_index=12&locale=en&page=31,Backend Developer,At office,2025-10-17 03:47:23
Senior Backend Developer (Golang),Pharmacity,Ho Chi Minh,"Golang, Microservices, API, PHP",2025-10-03 03:27:48,https://itviec.com/it-jobs/senior-backend-developer-golang-pharmacity-1319/content?job_index=13&locale=en&page=31,Backend Developer,At office,2025-10-17 03:47:23
Senior Mobile Application Developer (React Native),Pharmacity,Ho Chi Minh,"React Native, Objective C, Swift, CI/CD, Android, iOS",2025-10-03 03:27:49,https://itviec.com/it-jobs/senior-mobile-application-developer-react-native-pharmacity-1421/content?job_index=14&locale=en&page=31,Mobile Application Developer,At office,2025-10-17 03:47:23
Middle/Senior Vue.JS Developer,Keeneo Vietnam,Ho Chi Minh,"VueJS, NestJS, NodeJS, TypeScript, English",2025-10-03 03:27:51,https://itviec.com/it-jobs/middle-senior-vue-js-developer-keeneo-vietnam-4326/content?job_index=15&locale=en&page=31,Frontend Developer,Remote (don't have to come to the office),2025-10-17 03:47:23
"System Engineer (C, C++, C#, Linux, Docker)",Samsung Electronics HCMC CE Complex,Ho Chi Minh,"C language, Python, Docker, Linux, C#, C++",2025-10-03 03:27:53,https://itviec.com/it-jobs/system-engineer-c-c-c-linux-docker-samsung-electronics-hcmc-ce-complex-1723/content?job_index=16&locale=en&page=31,Enterprise Application Developer (CRM),At office,2025-10-17 03:47:23
Consultant - SAP MM (Japanese language),Deloitte Consulting Vietnam,Ho Chi Minh - Ha Noi,"SAP, Japanese",2025-10-03 03:27:54,https://itviec.com/it-jobs/consultant-sap-mm-japanese-language-deloitte-consulting-vietnam-0415/content?job_index=17&locale=en&page=31,ERP Developer,At office,2025-10-17 03:47:23
Chuyên gia tư vấn cấp cao về Trí tuệ nhân tạo AI,Công ty Cổ phần Chứng khoán VPBank,Ha Noi,"AI, Machine Learning, Data Science, LLM, Strategy planning, Project Management",2025-10-03 03:27:56,https://itviec.com/it-jobs/chuyen-gia-tu-van-cap-cao-ve-tri-tue-nhan-tao-ai-cong-ty-co-phan-chung-khoan-vpbank-3057/content?job_index=18&locale=en&page=31,Vice President / Director,At office,2025-10-17 03:47:23
"Senior Back-end Python Developer (FastAPI, AWS)",Outpost24,Ha Noi,"Python, FastAPI, PostgreSql, AWS, JavaScript, Django",2025-10-03 03:27:58,https://itviec.com/it-jobs/senior-back-end-python-developer-fastapi-aws-outpost24-1231/content?job_index=19&locale=en&page=31,Backend Developer,At office,2025-10-17 03:47:23
"Industrial AI Scientist (Ph.D, Machine Learning)",Bosch Global Software Technologies Company Limited,Ho Chi Minh,"AI, LLM, Deep Learning, Generative AI, Python, Machine Learning",2025-10-03 03:28:08,https://itviec.com/it-jobs/ai-expert-ph-d-holder-machine-learning-bosch-global-software-technologies-company-limited-5757/content?job_index=0&locale=en&page=32,AI Researcher,At office,2025-10-17 03:47:23
"Full-Stack Developer (Golang,JavaScript,AWS)",CÔNG TY TNHH LIFE ON,Ho Chi Minh,"Golang, ReactJS, MySQL, React Native, AWS, JavaScript",2025-10-03 03:28:10,https://itviec.com/it-jobs/full-stack-developer-golang-javascript-aws-cong-ty-tnhh-life-on-3013/content?job_index=1&locale=en&page=32,Fullstack Developer,At office,2025-10-17 03:47:23
"[Junior,Middle]Mobile Developer (Flutter, React Native)",MB Bank,Ha Noi,"Flutter, Objective C, Kotlin, Java, Swift, React Native",2025-10-03 03:28:12,https://itviec.com/it-jobs/junior-middle-mobile-developer-flutter-react-native-mb-bank-5010/content?job_index=2&locale=en&page=32,Mobile Application Developer,At office,2025-10-17 03:47:23
"[Middle, Senior] FullStack Developer (Java,Spring Boot)",MB Bank,Ha Noi,"Java, MongoDB, PostgreSql, Microservices, Spring, Oracle",2025-10-03 03:28:13,https://itviec.com/it-jobs/middle-senior-fullstack-developer-java-spring-boot-mb-bank-2934/content?job_index=3&locale=en&page=32,Fullstack Developer,At office,2025-10-17 03:47:23
"[Middle, Senior] BackEnd Engineer (Java, Spring Boot)",MB Bank,Ha Noi,"Java, MySQL, AI, Microservices, Spring, Oracle",2025-10-03 03:28:15,https://itviec.com/it-jobs/middle-senior-backend-engineer-java-spring-boot-mb-bank-2842/content?job_index=4&locale=en&page=32,Backend Developer,At office,2025-10-17 03:47:23
"[Junior, Senior] FullStack Developer (Java,Spring Boot)",MB Bank,Ha Noi,"Java, MongoDB, PostgreSql, Spring, Oracle, SQL",2025-10-03 03:28:16,https://itviec.com/it-jobs/junior-senior-fullstack-developer-java-spring-boot-mb-bank-2605/content?job_index=5&locale=en&page=32,Fullstack Developer,At office,2025-10-17 03:47:23
"[Junior, Senior] BackEnd Engineer (Java, Spring Boot)",MB Bank,Ha Noi,"Java, MongoDB, PostgreSql, Spring, Oracle, SQL",2025-10-03 03:28:18,https://itviec.com/it-jobs/junior-senior-backend-engineer-java-spring-boot-mb-bank-2006/content?job_index=6&locale=en&page=32,Backend Developer,At office,2025-10-17 03:47:23
Ruby on Rails Developer (Junior/Middle),Oivan,Ho Chi Minh - Da Nang,"Ruby on Rails, Ruby, English",2025-10-03 03:28:20,https://itviec.com/it-jobs/ruby-on-rails-developer-junior-middle-oivan-3857/content?job_index=7&locale=en&page=32,Backend Developer,Hybrid (flexible between home and office),2025-10-17 03:47:23
Database Administrator,Công ty TNHH Salary (Việt Nam),Ho Chi Minh,"DBA, MySQL, Networking, Linux, Database, English",2025-10-03 03:28:21,https://itviec.com/it-jobs/database-administrator-cong-ty-tnhh-salary-viet-nam-1032/content?job_index=8&locale=en&page=32,Database Administrator,At office,2025-10-17 03:47:23
Azure Cloud Service Engineer,ALFA CONNECTIONS,Ho Chi Minh,"Azure, Linux, Networking, PowerShell, Solution Architecture, Cloud",2025-10-02 03:28:23,https://itviec.com/it-jobs/azure-cloud-service-engineer-alfa-connections-3505/content?job_index=9&locale=en&page=32,Cloud Engineer,Hybrid (flexible between home and office),2025-10-17 03:47:23
Software Developer (Java),IGS Group Vietnam Company Limited,Ha Noi,"Java, DevSecOps, SQL, CI/CD, Cloud, Enterprise Architecture",2025-10-02 03:28:25,https://itviec.com/it-jobs/software-developer-java-igs-group-vietnam-company-limited-4444/content?job_index=10&locale=en&page=32,Software/Technical Architect,At office,2025-10-17 03:47:23
Senior SAP ABAP Developer (Full time position),Renesas Design Vietnam,Ho Chi Minh,"SAP, ABAP, IT Support",2025-10-02 03:28:26,https://itviec.com/it-jobs/senior-sap-abap-developer-full-time-position-renesas-design-vietnam-0346/content?job_index=11&locale=en&page=32,IT Support,Hybrid (flexible between home and office),2025-10-17 03:47:23
Senior AI Engineer,AI+DI,Ho Chi Minh,"AI, Machine Learning, API, LLM, CI/CD, Python",2025-10-02 03:28:28,https://itviec.com/it-jobs/senior-ai-engineer-ai-di-1329/content?job_index=12&locale=en&page=32,AI / Machine Learning Engineer,At office,2025-10-17 03:47:23
SAP FICO Senior Consultant,Deloitte Consulting Vietnam,Ho Chi Minh,"SAP, Software Architecture, Project Management, English, ERP, Business Analysis",2025-10-02 03:28:30,https://itviec.com/it-jobs/sap-fico-senior-consultant-deloitte-consulting-vietnam-5414/content?job_index=13&locale=en&page=32,ERP Developer,Hybrid (flexible between home and office),2025-10-17 03:47:23
Senior Frontend Developer,VNGGames,Ho Chi Minh,"ReactJS, JavaScript",2025-10-02 03:28:31,https://itviec.com/it-jobs/senior-frontend-developer-vnggames-1047/content?job_index=14&locale=en&page=32,Frontend Developer,At office,2025-10-17 03:47:23
Senior Engineer - Full Stack,what3words,Ho Chi Minh,"React Native, English, NodeJS, Rust, TypeScript",2025-10-02 03:28:33,https://itviec.com/it-jobs/senior-engineer-full-stack-what3words-2008/content?job_index=15&locale=en&page=32,Fullstack Developer,Hybrid (flexible between home and office),2025-10-17 03:47:23
BI Developer ( Fresher),Smart Pay,Ho Chi Minh,"Power BI, AI, AWS CloudFormation, ELT, SQL",2025-10-02 03:28:35,https://itviec.com/it-jobs/bi-developer-fresher-smart-pay-2659/content?job_index=16&locale=en&page=32,BI Analyst / BI Developer,At office,2025-10-17 03:47:23
"Fullstack Developer (AI, NodeJS/ Python/ Java/ Golang)",Logistics Technology Application (LTA),Ho Chi Minh,"AI, Golang, Fullstack, Java, Python, NodeJS",2025-10-02 03:28:36,https://itviec.com/it-jobs/fullstack-developer-ai-powered-full-cycle-engineer-logistics-technology-application-lta-2913/content?job_index=17&locale=en&page=32,Fullstack Developer,At office,2025-10-17 03:47:23
Senior Process Excellence Specialist (Business Analyst),Logistics Technology Application (LTA),Ho Chi Minh,"Business Analysis, Power BI, Six sigma, Lean Project Management, Tableau",2025-10-02 03:28:38,https://itviec.com/it-jobs/senior-process-excellence-specialist-business-analyst-logistics-technology-application-lta-2551/content?job_index=18&locale=en&page=32,Business Analyst,At office,2025-10-17 03:47:23
"Senior Fullstack Developer (ReactJS, NodeJS)",AMANOTES,Ho Chi Minh,"Fullstack, NestJS, TypeScript, JavaScript, NodeJS, ReactJS",2025-10-02 03:28:40,https://itviec.com/it-jobs/senior-fullstack-developer-reactjs-nodejs-amanotes-2629/content?job_index=19&locale=en&page=32,Fullstack Developer,At office,2025-10-17 03:47:23
"Middle Mobile Developer (React Native, iOS/ Android)",YouMed Việt Nam,Ho Chi Minh,"React Native, Mobile Apps, Android, iOS, TypeScript, JavaScript",2025-10-02 03:28:50,https://itviec.com/it-jobs/mobile-developer-javascript-typescript-youmed-viet-nam-1206/content?job_index=0&locale=en&page=33,Mobile Application Developer,At office,2025-10-17 03:47:23
Junior Mobile Developer (React Native),YouMed Việt Nam,Ho Chi Minh,"React Native, MVC, OOP, Mobile Apps, TypeScript, JavaScript",2025-10-02 03:28:52,https://itviec.com/it-jobs/junior-mobile-developer-react-native-youmed-viet-nam-0312/content?job_index=1&locale=en&page=33,Mobile Application Developer,At office,2025-10-17 03:47:23
Automation QC Engineer (Java/ Python/ SQL),YouMed Việt Nam,Ho Chi Minh,"QA QC, Selenium, SQL, Python, Java, Automation Test",2025-10-02 03:28:53,https://itviec.com/it-jobs/automation-qc-engineer-java-python-sql-youmed-viet-nam-1015/content?job_index=2&locale=en&page=33,Automation Tester,At office,2025-10-17 03:47:23
Product Owner,Yes4All,Ho Chi Minh,"Product Owner, Agile, SQL, Database, Figma, Business Analysis",2025-10-02 03:28:55,https://itviec.com/it-jobs/product-owner-yes4all-4859/content?job_index=3&locale=en&page=33,Product Owner,At office,2025-10-17 03:47:23
"Senior Automation Software Tester (JavaScript, Python)",Yes4All,Ho Chi Minh,"Automation Test, CI/CD, JavaScript, SQL, Agile, Python",2025-10-02 03:28:57,https://itviec.com/it-jobs/senior-automation-software-tester-javascript-python-yes4all-1338/content?job_index=4&locale=en&page=33,Automation Tester,At office,2025-10-17 03:47:23
"Mid-Senior Java Backend Developer (Spring, English)",LOGICENTRA,Ho Chi Minh,"Java, English, SOLID Principles, OOP, Spring, SQL",2025-10-02 03:28:58,https://itviec.com/it-jobs/mid-senior-java-backend-developer-spring-english-logicentra-3500/content?job_index=5&locale=en&page=33,Backend Developer,At office,2025-10-17 03:47:23
"Senior PHP Laravel Developer (English, MySQL)",Outcubator,Ha Noi,"PHP, NoSQL, MySQL, OOP, Laravel, English",2025-10-02 03:29:00,https://itviec.com/it-jobs/senior-php-laravel-developer-english-mysql-outcubator-1447/content?job_index=6&locale=en&page=33,Backend Developer,At office,2025-10-17 03:47:23
"Backend Engineer (Java, Spring Boot)",Smilegate Vietnam,Ho Chi Minh,"Java, Spring Boot, SQL",2025-10-02 03:29:02,https://itviec.com/it-jobs/backend-engineer-java-spring-boot-smilegate-vietnam-4627/content?job_index=7&locale=en&page=33,Backend Developer,At office,2025-10-17 03:47:23
Senior Java Developer,SHINHAN DS,Ho Chi Minh,"Java, Database, PL/SQL, Oracle, API, Spring Boot",2025-10-02 03:29:03,https://itviec.com/it-jobs/leader-senior-java-developer-oracle-database-pl-sql-shinhan-ds-3252/content?job_index=8&locale=en&page=33,Backend Developer,At office,2025-10-17 03:47:23
[Sign-on bonus] Product Designer- Up to 30 months/year,Crossian,Ha Noi,"UI-UX, HTML, Design Systems, Figma, CSS",2025-10-02 03:29:05,https://itviec.com/it-jobs/sign-on-bonus-product-designer-up-to-30-months-year-crossian-3427/content?job_index=9&locale=en&page=33,UX/UI Designer,At office,2025-10-17 03:47:23
Senior Data Engineer,GHN,Ho Chi Minh,"Scala, Data Engineer, Java, Python",2025-10-02 03:29:07,https://itviec.com/it-jobs/senior-data-engineer-ghn-0820/content?job_index=10&locale=en&page=33,Data Engineer,At office,2025-10-17 03:47:23
Chuyên viên kiến trúc giải pháp - Solution Architect,Trung tâm CNTT Tập đoàn Bảo Việt,Ha Noi,"Solution Architecture, JavaScript, Java, Software Architecture",2025-10-02 03:29:08,https://itviec.com/it-jobs/chuyen-vien-kien-truc-giai-phap-solution-architect-trung-tam-cntt-tap-doan-bao-viet-1646/content?job_index=11&locale=en&page=33,Solution Architect,At office,2025-10-17 03:47:23
Project Manager (Scrum Master/ Agile/ Software Based),Crossian,Ha Noi,"Project Management, Team Management, Jira, Scrum, Agile",2025-10-02 03:29:10,https://itviec.com/it-jobs/project-manager-scrum-master-agile-software-based-crossian-1320/content?job_index=12&locale=en&page=33,Project Manager,At office,2025-10-17 03:47:23
"Fullstack Engineer (Java, ReactJS, NodeJS)",MOSO Việt Nam,Ho Chi Minh - Da Nang,"JavaScript, Spring Boot, TypeScript, ReactJS, NodeJS, Java",2025-10-02 03:29:12,https://itviec.com/it-jobs/fullstack-engineer-java-reactjs-nodejs-moso-viet-nam-4907/content?job_index=13&locale=en&page=33,Fullstack Developer,At office,2025-10-17 03:47:23
"Principal Software Engineer (.NET, C#)",Pixelz,Ha Noi,".NET, CI/CD, Microservices, AWS, C#, Solution Architecture",2025-10-01 03:29:13,https://itviec.com/it-jobs/principal-software-engineer-net-c-pixelz-5340/content?job_index=14&locale=en&page=33,Software/Technical Architect,At office,2025-10-17 03:47:23
"Full Stack Developer (.Net, ReactJS/ Angular)",New Ocean IS,Ho Chi Minh,".NET, NextJS, C#, .Net Core, Angular, ReactJS",2025-10-01 03:29:15,https://itviec.com/it-jobs/full-stack-developer-net-reactjs-angular-new-ocean-is-5716/content?job_index=15&locale=en&page=33,Fullstack Developer,At office,2025-10-17 03:47:23
"[All levels] Mobile Kotlin Dev (Android, iOS)",MCGAAW,Ho Chi Minh,"Mobile Apps, iOS, Android, Kotlin",2025-10-01 03:29:17,https://itviec.com/it-jobs/all-levels-mobile-kotlin-dev-android-ios-mcgaaw-3341/content?job_index=16&locale=en&page=33,Mobile Application Developer,At office,2025-10-17 03:47:23
"Tester (QA QC, English)",Trung tâm CNTT Tập đoàn Bảo Việt,Ha Noi,"Tester, English, QA QC",2025-10-01 03:29:18,https://itviec.com/it-jobs/tester-qa-qc-english-trung-tam-cntt-tap-doan-bao-viet-1524/content?job_index=17&locale=en&page=33,Business Analyst,At office,2025-10-17 03:47:23
