job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode,crawl_date
Technical Project Manager (Automotive Chiplet/10 years),Bosch Global Software Technologies Company Limited,Ho Chi Minh,"Embedded, Project Management, English",2025-12-22 08:49:12,https://itviec.com/it-jobs/technical-project-manager-automotive-chiplet-10-years-bosch-global-software-technologies-company-limited-3707?lab_feature=preview_jd_page,Embedded Engineer,At office,2025-12-24 08:59:23
"Senior Embedded Driver Engineer (POSIX OS, LinuxKernel)",Bosch Global Software Technologies Company Limited,Ho Chi Minh,".Net Core, English, Azure, C#",2025-12-22 08:49:13,https://itviec.com/it-jobs/senior-embedded-driver-engineer-posix-os-linuxkernel-bosch-global-software-technologies-company-limited-1801?lab_feature=preview_jd_page,Backend Developer,Remote (don't have to come to the office),2025-12-24 08:59:23
"[Remote] Senior Backend Dev (.NET, Data Streaming)",InApps,Ho Chi Minh,"Data Science, Predictive models, Python, SAS, R, SQL",2025-12-24 08:49:13,https://itviec.com/it-jobs/remote-senior-backend-dev-net-data-streaming-inapps-2338?lab_feature=preview_jd_page,Data Scientist,Remote (don't have to come to the office),2025-12-24 08:59:23
Database Administrator,Hitachi Digital Services,Ho Chi Minh,"Database, Data modeling, NoSQL, AWS, SQL, English",2025-12-21 08:49:14,https://itviec.com/it-jobs/database-administrator-hitachi-digital-services-3948?lab_feature=preview_jd_page,Fullstack Developer,Hybrid (flexible between home and office),2025-12-24 08:59:23
UI/UX Designer (Junior/Middle),The One Digi Corp,Ha Noi,"Design, Visual Design, Illustrator, Design Systems, Figma, UI-UX",2025-12-20 08:49:25,https://itviec.com/it-jobs/ui-ux-designer-junior-middle-the-one-digi-corp-4208?lab_feature=preview_jd_page,Data Scientist,At office,2025-12-24 08:59:23
Java Backend - 13T Lương - ĐI LÀM SAU TẾT,Viettel Post (A Member of Viettel Group),Ho Chi Minh,"Java, Spring, Software Architecture, Oracle, Team Management, JavaScript",2025-12-20 08:49:27,https://itviec.com/it-jobs/java-backend-13t-luong-di-lam-sau-tet-viettel-post-a-member-of-viettel-group-3749?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-24 08:59:23
Senior Agentics AI Engineer,VinSmart Future,Ho Chi Minh,"Golang, ReactJS",2025-12-24 08:49:40,https://itviec.com/it-jobs/senior-agentics-ai-engineer-vinsmart-future-3722?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-24 08:59:23
"Middle/Senior Tester (QA QC, Manual/Automation)",TOPPA SOLUTIONS,Ha Noi,,2025-12-18 08:49:52,https://itviec.com/it-jobs/middle-senior-tester-qa-qc-manual-automation-toppa-solutions-0831?lab_feature=preview_jd_page,Systems Engineer / Administrator,At office,2025-12-24 08:59:23
"Peoplesoft Developer (PL/SQL, Oracle, System Admin)",VietinBank,Ha Noi,"Oracle, AI, SQL, Database, PL/SQL, System Admin",2025-12-18 08:49:53,https://itviec.com/it-jobs/peoplesoft-developer-pl-sql-oracle-system-admin-vietinbank-5705?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-24 08:59:23
"Data Engineer (SQL, AWS, Oracle)",Mcredit - Công ty Tài chính TNHH MB Shinsei,Ho Chi Minh,"Android, Java, Database, OOP, Kotlin, English",2025-12-18 08:49:54,https://itviec.com/it-jobs/junior-android-developer-kotlin-java-motorist-pte-ltd-2348/content?job_index=9&locale=en&page=9,Mobile Application Developer,At office,2025-12-24 08:59:23
"Tech Lead (PHP, Symfony/Laravel, Doker)",YRGLM Việt Nam,Ha Noi,"PHP, PostgreSql, Docker, Ec-cube, Laravel, Symfony",2025-12-18 08:49:56,https://itviec.com/it-jobs/tech-lead-php-symfony-laravel-doker-yrglm-viet-nam-3730?lab_feature=preview_jd_page,Computer Vision Engineer,Hybrid (flexible between home and office),2025-12-24 08:59:23
Head of Computer Vision Technology Department,MB Bank,Ha Noi,"AI, LLM, Deep Learning, Machine Learning, Computer Vision, NLP",2025-12-18 08:50:06,https://itviec.com/it-jobs/ai-expert-deep-learning-machine-learning-mb-bank-1542/content?job_index=3&locale=en&page=10,AI / Machine Learning Engineer,At office,2025-12-24 08:59:23
IT Service Management,MB Bank,Ha Noi,"System Admin, English",2025-12-18 08:50:07,https://itviec.com/it-jobs/it-service-management-mb-bank-0054?lab_feature=preview_jd_page,IT Administrator,,2025-12-24 08:59:23
"Automation QC Engineer (Tester, QA QC) - SIGN-ON BONUS",Orient Software Development Corp.,Ha Noi - Ho Chi Minh - Others,"Rust, VueJS, Golang, Database",2025-12-16 08:50:35,https://itviec.com/it-jobs/remote-rust-blockchain-developer-sui-move-wasm-softly-llc-1626/content?job_index=8&locale=en&page=12,Blockchain Developer,"Remote, Ba Dinh, Ha Noi",2025-12-24 08:59:23
Senior QA Automation Engineer,Business4you AG,Ho Chi Minh,"Leadership, Software Architecture, Team Management, Stakeholder management, Project Management, Presale",2025-12-16 08:50:36,https://itviec.com/it-jobs/tech-services-manager-sunbytes-0905/content?job_index=13&locale=en&page=12,Manager,,2025-12-24 08:59:23
,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Ho Chi Minh,"Business Analysis, Data Analysis",2025-12-13 08:50:47,https://itviec.com/it-jobs/senior-junior-it-business-analyst-bonus-kms-technology-0446/content?job_index=5&locale=en&page=13,Business Analyst,Hybrid (flexible between home and office),2025-12-24 08:59:23
"Python Backend Developer (FastAPI, SQL, Microservices)",GLOBALTECH,Ho Chi Minh,"Python, AWS, Statistical Analysis, AI, SQL, LLM",2025-12-24 04:51:18,https://itviec.com/it-jobs/quantitative-researcher-python-sql-ai-llm-pi-associates-2529/content?job_index=15&locale=en&page=15,Data Scientist,At office,2025-12-24 08:59:23
Remote Frontend Developer -Angular/React Native/ReactJS,Arch Partnership Limited,Ho Chi Minh,,2025-12-23 09:51:19,https://itviec.com/it-jobs/remote-frontend-developer-angular-react-native-reactjs-arch-partnership-limited-4819?lab_feature=preview_jd_page,Backend Developer,"Remote, Other, Ho Chi Minh",2025-12-24 08:59:23
Golang Developer (Blockchain/Web3),Nexsoft Technology,Ho Chi Minh - Ha Noi - Others,"Golang, Web3.js, Blockchain, Agile, Cloud, Kubernetes",2025-12-23 09:51:19,https://itviec.com/it-jobs/golang-developer-blockchain-web3-nexsoft-technology-4454?lab_feature=preview_jd_page,Backend Developer,At office,2025-12-24 08:59:23
Flutter Developer (Blockchain/Web3),Nexsoft Technology,Ho Chi Minh,"Flutter, Android, iOS, Mobile Apps, Web3.js, Blockchain",2025-12-23 09:51:29,https://itviec.com/it-jobs/flutter-developer-blockchain-web3-nexsoft-technology-2325?lab_feature=preview_jd_page,Mobile Application Developer,At office,2025-12-24 08:59:23
Web Developer (NodeJS/ Ruby on Rails/ ReactJS/ VueJS),Robust Tech House,Da Nang,"IT Support, English, Security Awareness Training, IT Audit, IT Governance, Security",2025-12-23 08:51:29,https://itviec.com/it-jobs/web-developer-nodejs-ruby-on-rails-reactjs-vuejs-robust-tech-house-3804?lab_feature=preview_jd_page,IT Support,Hybrid (flexible between home and office),2025-12-24 08:59:23
IT Support & Security Specialist,Flodesk,Ho Chi Minh,"Agile, Lean Project Management, Scrum, Project Management, SAP, English",2025-12-23 08:51:30,https://itviec.com/it-jobs/it-support-security-specialist-flodesk-5119?lab_feature=preview_jd_page,Scrum Master / Agile Coach,At office,2025-12-24 08:59:23
Agile Project Manager [English],Laidon Group,Ho Chi Minh,,2025-12-23 08:51:30,https://itviec.com/it-jobs/agile-project-manager-english-laidon-group-0915?lab_feature=preview_jd_page,Manager,At office,2025-12-24 08:59:23
Head of BI,BTNEXUS,Ho Chi Minh,"Tester, Embedded, Linux, Automation Test, C++, Python",2025-12-22 08:51:30,https://itviec.com/it-jobs/head-of-bi-btnexus-0004?lab_feature=preview_jd_page,Manual Tester,At office,2025-12-24 08:59:23
Software Tester,Gremsy JSC,Ho Chi Minh,,2025-12-22 08:51:30,https://itviec.com/it-jobs/software-tester-gremsy-jsc-5417?lab_feature=preview_jd_page,Fullstack Developer,At office,2025-12-24 08:59:23
Middle Fullstack Developer (NodeJS/ Golang/ Elixir),Onpoint,Ha Noi,,2025-12-22 08:51:30,https://itviec.com/it-jobs/middle-fullstack-developer-nodejs-golang-elixir-onpoint-5511?lab_feature=preview_jd_page,Fullstack Developer,Hybrid (flexible between home and office),2025-12-24 08:59:23
"Middle Fullstack Developer (JavaScript, AI)",Integral Media,Ha Noi,"Games, C#, JavaScript, CSS, HTML, Unity",2025-12-20 08:51:31,https://itviec.com/it-jobs/middle-fullstack-developer-javascript-ai-integral-media-4915?lab_feature=preview_jd_page,Game Developer,At office,2025-12-24 08:59:23
Junior - Middle Unity Developer (Mobile Game),HALA GAMES,Ha Noi,"Tester, Power BI, Big Data, SQL, Python",2025-12-20 08:51:33,https://itviec.com/it-jobs/junior-middle-unity-developer-mobile-game-hala-games-2813?lab_feature=preview_jd_page,Business Analyst,At office,2025-12-24 08:59:23
[Remote] Lead Java Software Engineer,Edge8,Ha Noi,"Java, Leadership, Software Architecture, JavaScript, English, Spring",2025-12-19 08:51:45,https://itviec.com/it-jobs/remote-lead-java-software-engineer-edge8-5033?lab_feature=preview_jd_page,Cloud Engineer,Remote (don't have to come to the office),2025-12-24 08:59:23
Android Developer (Kotlin / MVVM),MEGAZONE,Ho Chi Minh,"Database, MongoDB, Azure, PostgreSql, MySQL, English",2025-12-07 08:53:40,https://itviec.com/it-jobs/cloud-database-ops-oivan-0708/content?job_index=19&locale=en&page=25,Database Engineer,At office,2025-12-24 08:59:23
Quality Assurance Engineer (Manual/Automation),Digital Innovation,Ha Noi,"Flutter, Blazor, C#, .Net Core, ASP.NET",2025-12-06 08:53:52,https://itviec.com/it-jobs/chuyen-vien-phat-trien-phan-mem-flutter-ssi-securities-corporation-4601/content?job_index=12&locale=en&page=26,Software/Technical Architect,At office,2025-12-24 08:59:23
"Senior DevOps Engineer (AWS, Kubernetes, Agile, Linux)",10X Technology and Consulting,Ho Chi Minh,"ReactJS, TypeScript, Fullstack, English, API, Tailwind",2025-12-02 08:54:56,https://itviec.com/it-jobs/senior-frontend-dev-reactjs-typescript-up-to-3000-codehq-5819/content?job_index=2&locale=en&page=31,Frontend Developer,Hybrid (flexible between home and office),2025-12-24 08:59:23
"BackEnd Engineer (NodeJS,NestJS,Python,AI)",Homebase Vietnam,Ho Chi Minh,"Data Engineer, Data modeling, SQL, AI, ETL, Python",2025-11-28 08:55:40,https://itviec.com/it-jobs/backend-engineer-nodejs-nestjs-python-ai-homebase-vietnam-1235?lab_feature=preview_jd_page,Data Engineer,At office,2025-12-24 08:59:23
[Da Nang] Full-Stack Developer (ReactJS/ NodeJS),ONE Tech Stop Vietnam Company Ltd,Ho Chi Minh - Da Nang,"Software Architecture, ReactJS, NestJS, Cloud, DevOps, NodeJS",2025-11-28 08:55:42,https://itviec.com/it-jobs/da-nang-ho-chi-minh-technical-architect-one-tech-stop-vietnam-company-ltd-0714/content?job_index=19&locale=en&page=34,Software/Technical Architect,At office,2025-12-24 08:59:23
Project Manager (Business Analyst/Agile/Scrum/Jira),Phu Hung Securities (PHS),Ho Chi Minh,"DevOps, Cloud, CI/CD, PowerShell, C#",2025-11-28 08:55:52,https://itviec.com/it-jobs/game-developer-vnggames-4939/content?job_index=8&locale=en&page=35,Game Developer,Hybrid (flexible between home and office),2025-12-24 08:59:23
Java Developer (10 headcounts),POSCO DX VIETNAM,Ho Chi Minh,"DevOps, Java, AWS, CI/CD, Terraform, Python",2025-11-27 08:55:54,https://itviec.com/it-jobs/system-engineer-c-c-c-linux-docker-samsung-electronics-hcmc-ce-complex-4252/content?job_index=15&locale=en&page=35,Enterprise Application Developer (CRM),Hybrid (flexible between home and office),2025-12-24 08:59:23
